course_id,raw_output,categories
13502,"{""categories"": [""lunch""]}",['lunch']
13509,"{""categories"": [""lunch""]}",['lunch']
13517,"{""categories"": [""lunch""]}",['lunch']
13564,"{""categories"": []}",[]
13566,"{""categories"": [""lunch""]}",['lunch']
13567,"{""categories"": [""dinner""]}",['dinner']
13595,"{""categories"": [""lunch""]}",['lunch']
13639,"{""categories"": [""dinner""]}",['dinner']
13657,"{""categories"": [""dinner""]}",['dinner']
13675,"{""categories"": [""dinner""]}",['dinner']
13687,"{""categories"": [""lunch""]}",['lunch']
13690,"{""categories"": []}",[]
13694,"{""categories"": [""lunch""]}",['lunch']
13696,"{""categories"": [""dinner""]}",['dinner']
13704,"{""categories"": [""dinner""]}",['dinner']
13713,"{""categories"": [""dinner""]}",['dinner']
13714,"{""categories"": [""dinner""]}",['dinner']
13715,"{""categories"": [""dinner""]}",['dinner']
13717,"{""categories"": [""dinner""]}",['dinner']
13733,"{""categories"": [""lunch""]}",['lunch']
13734,"{""categories"": [""lunch""]}",['lunch']
13735,"{""categories"": [""dinner""]}",['dinner']
13742,"{""categories"": [""dinner""]}",['dinner']
13744,"{""categories"": [""lunch""]}",['lunch']
13747,"{""categories"": [""dinner""]}",['dinner']
13751,"{""categories"": [""dinner""]}",['dinner']
13754,"{""categories"": [""dinner""]}",['dinner']
13756,"{""categories"": [""dinner""]}",['dinner']
13757,"{""categories"": [""dinner""]}",['dinner']
13758,"{""categories"": [""dinner""]}",['dinner']
13768,"{""categories"": [""lunch""]}",['lunch']
13804,"{""categories"": [""dinner""]}",['dinner']
13811,"{""categories"": [""lunch""]}",['lunch']
13823,"{""categories"": [""lunch""]}",['lunch']
13829,"{""categories"": [""dinner""]}",['dinner']
13831,"{""categories"": [""dinner""]}",['dinner']
13837,"{""categories"": [""dinner""]}",['dinner']
13838,"{""categories"": [""breakfast""]}",['breakfast']
13841,"{""categories"": [""dinner""]}",['dinner']
13861,"{""categories"": [""dinner""]}",['dinner']
13863,"{""categories"": [""dinner""]}",['dinner']
13882,"{""categories"": [""lunch""]}",['lunch']
13883,"{""categories"": [""dinner""]}",['dinner']
13884,"{""categories"": [""dinner""]}",['dinner']
13885,"{""categories"": [""lunch""]}",['lunch']
13886,"{""categories"": [""dinner""]}",['dinner']
13891,"{""categories"": [""dinner""]}",['dinner']
13893,"{""categories"": [""lunch""]}",['lunch']
13896,"{""categories"": [""dinner""]}",['dinner']
13897,"{""categories"": [""lunch""]}",['lunch']
13901,"{""categories"": [""lunch""]}",['lunch']
13903,"{""categories"": [""lunch""]}",['lunch']
13913,"{""categories"": [""dinner""]}",['dinner']
13915,"{""categories"": [""dinner""]}",['dinner']
13925,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
13930,"{""categories"": [""lunch""]}",['lunch']
13933,"{""categories"": [""lunch""]}",['lunch']
13941,"{""categories"": [""lunch""]}",['lunch']
13947,"{""categories"": [""dinner""]}",['dinner']
13948,"{""categories"": [""dinner""]}",['dinner']
13951,"{""categories"": [""lunch""]}",['lunch']
13965,"{""categories"": [""dinner""]}",['dinner']
13970,"{""categories"": [""dinner""]}",['dinner']
13976,"{""categories"": [""dinner""]}",['dinner']
13978,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
13988,"{""categories"": [""dinner""]}",['dinner']
14000,"{""categories"": [""lunch""]}",['lunch']
14018,"{""categories"": [""dinner""]}",['dinner']
14021,"{""categories"": [""dinner""]}",['dinner']
14024,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
14039,"{""categories"": [""lunch""]}",['lunch']
14040,"{""categories"": [""dinner""]}",['dinner']
14041,"{""categories"": [""lunch""]}",['lunch']
14045,"{""categories"": [""lunch""]}",['lunch']
14059,"{""categories"": [""lunch""]}",['lunch']
14062,"{""categories"": [""dinner""]}",['dinner']
14063,"{""categories"": [""dinner""]}",['dinner']
14069,"{""categories"": [""dinner""]}",['dinner']
14072,"{""categories"": [""dinner""]}",['dinner']
14081,"{""categories"": [""lunch""]}",['lunch']
14086,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
14087,"{""categories"": [""lunch""]}",['lunch']
14088,"{""categories"": [""lunch""]}",['lunch']
14089,"{""categories"": [""dinner""]}",['dinner']
14106,"{""categories"": [""dinner""]}",['dinner']
14111,"{""categories"": [""dinner""]}",['dinner']
14119,"{""categories"": [""lunch""]}",['lunch']
14120,"{""categories"": [""dinner""]}",['dinner']
14132,"{""categories"": [""lunch""]}",['lunch']
14137,"{""categories"": [""lunch""]}",['lunch']
14140,"{""categories"": [""dinner""]}",['dinner']
14144,"{""categories"": [""lunch""]}",['lunch']
14146,"{""categories"": [""lunch""]}",['lunch']
14148,"{""categories"": [""lunch""]}",['lunch']
14149,"{""categories"": [""lunch""]}",['lunch']
14151,"{""categories"": [""lunch""]}",['lunch']
14153,"{""categories"": [""lunch""]}",['lunch']
14155,"{""categories"": [""lunch""]}",['lunch']
14156,"{""categories"": [""lunch""]}",['lunch']
14157,"{""categories"": [""lunch""]}",['lunch']
14162,"{""categories"": [""lunch""]}",['lunch']
14169,"{""categories"": [""lunch""]}",['lunch']
14170,"{""categories"": [""lunch""]}",['lunch']
14173,"{""categories"": [""lunch""]}",['lunch']
14179,"{""categories"": [""lunch""]}",['lunch']
14180,"{""categories"": [""lunch""]}",['lunch']
14182,"{""categories"": [""lunch""]}",['lunch']
14183,"{""categories"": [""lunch""]}",['lunch']
14185,"{""categories"": [""lunch""]}",['lunch']
14187,"{""categories"": [""lunch""]}",['lunch']
14188,"{""categories"": [""lunch""]}",['lunch']
14190,"{""categories"": [""lunch""]}",['lunch']
14196,"{""categories"": [""lunch""]}",['lunch']
14197,"{""categories"": [""lunch""]}",['lunch']
14200,"{""categories"": [""lunch""]}",['lunch']
14204,"{""categories"": [""lunch""]}",['lunch']
14206,"{""categories"": [""lunch""]}",['lunch']
14223,"{""categories"": [""lunch""]}",['lunch']
14224,"{""categories"": [""lunch""]}",['lunch']
14228,"{""categories"": [""lunch""]}",['lunch']
14231,"{""categories"": [""lunch""]}",['lunch']
14233,"{""categories"": [""lunch""]}",['lunch']
14241,"{""categories"": [""lunch""]}",['lunch']
14242,"{""categories"": [""lunch""]}",['lunch']
14248,"{""categories"": [""lunch""]}",['lunch']
14249,"{""categories"": [""lunch""]}",['lunch']
14251,"{""categories"": [""lunch""]}",['lunch']
14252,"{""categories"": [""lunch""]}",['lunch']
14253,"{""categories"": [""dinner""]}",['dinner']
14258,"{""categories"": [""lunch""]}",['lunch']
14259,"{""categories"": [""lunch""]}",['lunch']
14262,"{""categories"": [""dinner""]}",['dinner']
14270,"{""categories"": [""lunch""]}",['lunch']
14276,"{""categories"": [""lunch""]}",['lunch']
14278,"{""categories"": [""lunch""]}",['lunch']
14281,"{""categories"": [""lunch""]}",['lunch']
14282,"{""categories"": [""lunch""]}",['lunch']
14285,"{""categories"": [""lunch""]}",['lunch']
14286,"{""categories"": [""lunch""]}",['lunch']
14289,"{""categories"": [""lunch""]}",['lunch']
14290,"{""categories"": [""lunch""]}",['lunch']
14291,"{""categories"": [""lunch""]}",['lunch']
14295,"{""categories"": [""lunch""]}",['lunch']
14299,"{""categories"": [""lunch""]}",['lunch']
14307,"{""categories"": [""lunch""]}",['lunch']
14311,"{""categories"": [""lunch""]}",['lunch']
14313,"{""categories"": [""lunch""]}",['lunch']
14316,"{""categories"": [""lunch""]}",['lunch']
14317,"{""categories"": [""lunch""]}",['lunch']
14318,"{""categories"": [""lunch""]}",['lunch']
14319,"{""categories"": [""lunch""]}",['lunch']
14321,"{""categories"": [""lunch""]}",['lunch']
14323,"{""categories"": [""lunch""]}",['lunch']
14329,"{""categories"": [""lunch""]}",['lunch']
14335,"{""categories"": [""lunch""]}",['lunch']
14338,"{""categories"": [""lunch""]}",['lunch']
14339,"{""categories"": [""lunch""]}",['lunch']
14341,"{""categories"": [""lunch""]}",['lunch']
14344,"{""categories"": [""lunch""]}",['lunch']
14349,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
14350,"{""categories"": [""lunch""]}",['lunch']
14354,"{""categories"": [""lunch""]}",['lunch']
14359,"{""categories"": [""lunch""]}",['lunch']
14362,"{""categories"": [""lunch""]}",['lunch']
14369,"{""categories"": [""lunch""]}",['lunch']
14370,"{""categories"": [""lunch""]}",['lunch']
14371,"{""categories"": [""lunch""]}",['lunch']
14372,"{""categories"": [""lunch""]}",['lunch']
14373,"{""categories"": [""lunch""]}",['lunch']
14375,"{""categories"": [""lunch""]}",['lunch']
14378,"{""categories"": [""lunch""]}",['lunch']
14379,"{""categories"": [""lunch""]}",['lunch']
14382,"{""categories"": [""lunch""]}",['lunch']
14387,"{""categories"": [""lunch""]}",['lunch']
14389,"{""categories"": [""lunch""]}",['lunch']
14393,"{""categories"": [""lunch""]}",['lunch']
14400,"{""categories"": [""lunch""]}",['lunch']
14401,"{""categories"": [""lunch""]}",['lunch']
14403,"{""categories"": [""lunch""]}",['lunch']
14411,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
14412,"{""categories"": [""lunch""]}",['lunch']
14415,"{""categories"": [""lunch""]}",['lunch']
14419,"{""categories"": [""lunch""]}",['lunch']
14421,"{""categories"": [""lunch""]}",['lunch']
14422,"{""categories"": [""lunch""]}",['lunch']
14424,"{""categories"": [""dinner""]}",['dinner']
14426,"{""categories"": [""lunch""]}",['lunch']
14429,"{""categories"": [""lunch""]}",['lunch']
14431,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
14437,"{""categories"": [""lunch""]}",['lunch']
14439,"{""categories"": [""lunch""]}",['lunch']
14445,"{""categories"": [""lunch""]}",['lunch']
14450,"{""categories"": [""lunch""]}",['lunch']
14451,"{""categories"": [""lunch""]}",['lunch']
14453,"{""categories"": [""lunch""]}",['lunch']
14454,"{""categories"": [""lunch""]}",['lunch']
14460,"{""categories"": [""lunch""]}",['lunch']
14464,"{""categories"": [""lunch""]}",['lunch']
14469,"{""categories"": [""lunch""]}",['lunch']
14470,"{""categories"": [""lunch""]}",['lunch']
14471,"{""categories"": [""lunch""]}",['lunch']
14472,"{""categories"": [""lunch""]}",['lunch']
14481,"{""categories"": [""lunch""]}",['lunch']
14484,"{""categories"": [""lunch""]}",['lunch']
14487,"{""categories"": [""lunch""]}",['lunch']
14489,"{""categories"": [""dinner""]}",['dinner']
14495,"{""categories"": [""dinner""]}",['dinner']
14497,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
14498,"{""categories"": [""dinner""]}",['dinner']
14503,"{""categories"": [""dinner""]}",['dinner']
14510,"{""categories"": [""dinner""]}",['dinner']
14514,"{""categories"": [""dinner""]}",['dinner']
14517,"{""categories"": [""dinner""]}",['dinner']
14518,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
14526,"{""categories"": [""dinner""]}",['dinner']
14527,"{""categories"": [""dinner""]}",['dinner']
14529,"{""categories"": [""dinner""]}",['dinner']
14532,"{""categories"": [""dinner""]}",['dinner']
14535,"{""categories"": [""dinner""]}",['dinner']
14541,"{""categories"": [""dinner""]}",['dinner']
14543,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
14545,"{""categories"": [""dinner""]}",['dinner']
14556,"{""categories"": [""dinner""]}",['dinner']
14557,"{""categories"": [""dinner""]}",['dinner']
14560,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
14562,"{""categories"": [""dinner""]}",['dinner']
14580,"{""categories"": [""dinner""]}",['dinner']
14584,"{""categories"": [""lunch""]}",['lunch']
14587,"{""categories"": [""dinner""]}",['dinner']
14588,"{""categories"": [""dinner""]}",['dinner']
14592,"{""categories"": [""dinner""]}",['dinner']
14595,"{""categories"": [""dinner""]}",['dinner']
14600,"{""categories"": [""dinner""]}",['dinner']
14604,"{""categories"": [""lunch""]}",['lunch']
14606,"{""categories"": [""dinner""]}",['dinner']
14607,"{""categories"": [""dinner""]}",['dinner']
14608,"{""categories"": [""dinner""]}",['dinner']
14609,"{""categories"": [""dinner""]}",['dinner']
14611,"{""categories"": [""dinner""]}",['dinner']
14616,"{""categories"": [""dinner""]}",['dinner']
14623,"{""categories"": [""dinner""]}",['dinner']
14625,"{""categories"": [""dinner""]}",['dinner']
14626,"{""categories"": [""dinner""]}",['dinner']
14629,"{""categories"": [""dinner""]}",['dinner']
14630,"{""categories"": [""dinner""]}",['dinner']
14631,"{""categories"": [""dinner""]}",['dinner']
14642,"{""categories"": [""dinner""]}",['dinner']
14651,"{""categories"": [""dinner""]}",['dinner']
14652,"{""categories"": [""dinner""]}",['dinner']
14654,"{""categories"": [""dinner""]}",['dinner']
14656,"{""categories"": [""dinner""]}",['dinner']
14660,"{""categories"": [""dinner""]}",['dinner']
14668,"{""categories"": [""dinner""]}",['dinner']
14670,"{""categories"": [""dinner""]}",['dinner']
14675,"{""categories"": [""dinner""]}",['dinner']
14676,"{""categories"": [""dinner""]}",['dinner']
14679,"{""categories"": [""dinner""]}",['dinner']
14683,"{""categories"": [""dinner""]}",['dinner']
14685,"{""categories"": [""dinner""]}",['dinner']
14688,"{""categories"": [""dinner""]}",['dinner']
14690,"{""categories"": [""dinner""]}",['dinner']
14692,"{""categories"": [""dinner""]}",['dinner']
14693,"{""categories"": [""dinner""]}",['dinner']
14694,"{""categories"": [""dinner""]}",['dinner']
14701,"{""categories"": [""dinner""]}",['dinner']
14704,"{""categories"": [""dinner""]}",['dinner']
14706,"{""categories"": [""lunch""]}",['lunch']
14713,"{""categories"": [""dinner""]}",['dinner']
14714,"{""categories"": [""dinner""]}",['dinner']
14719,"{""categories"": [""dinner""]}",['dinner']
14731,"{""categories"": [""dinner""]}",['dinner']
14732,"{""categories"": [""dinner""]}",['dinner']
14736,"{""categories"": [""dinner""]}",['dinner']
14737,"{""categories"": [""dinner""]}",['dinner']
14740,"{""categories"": [""dinner""]}",['dinner']
14746,"{""categories"": [""dinner""]}",['dinner']
14747,"{""categories"": [""dinner""]}",['dinner']
14749,"{""categories"": [""breakfast""]}",['breakfast']
14751,"{""categories"": [""dinner""]}",['dinner']
14753,"{""categories"": [""dinner""]}",['dinner']
14755,"{""categories"": [""dinner""]}",['dinner']
14763,"{""categories"": [""dinner""]}",['dinner']
14764,"{""categories"": [""dinner""]}",['dinner']
14793,"{""categories"": [""lunch""]}",['lunch']
14798,"{""categories"": [""lunch""]}",['lunch']
14799,"{""categories"": [""dinner""]}",['dinner']
14803,"{""categories"": [""dinner""]}",['dinner']
14808,"{""categories"": [""lunch""]}",['lunch']
14809,"{""categories"": [""dinner""]}",['dinner']
14817,"{""categories"": [""dinner""]}",['dinner']
14818,"{""categories"": [""dinner""]}",['dinner']
14820,"{""categories"": [""dinner""]}",['dinner']
14826,"{""categories"": [""lunch""]}",['lunch']
14829,"{""categories"": [""lunch""]}",['lunch']
14830,"{""categories"": [""lunch""]}",['lunch']
14831,"{""categories"": [""lunch""]}",['lunch']
14836,"{""categories"": [""lunch""]}",['lunch']
14839,"{""categories"": [""lunch""]}",['lunch']
14840,"{""categories"": [""dinner""]}",['dinner']
14848,"{""categories"": [""lunch""]}",['lunch']
14849,"{""categories"": [""lunch""]}",['lunch']
14853,"{""categories"": [""dinner""]}",['dinner']
14858,"{""categories"": [""lunch""]}",['lunch']
14859,"{""categories"": [""dinner""]}",['dinner']
14864,"{""categories"": [""lunch""]}",['lunch']
14866,"{""categories"": [""lunch""]}",['lunch']
14870,"{""categories"": [""lunch""]}",['lunch']
14877,"{""categories"": [""dinner""]}",['dinner']
14878,"{""categories"": [""lunch""]}",['lunch']
14884,"{""categories"": [""lunch""]}",['lunch']
14898,"{""categories"": [""lunch""]}",['lunch']
14902,"{""categories"": [""lunch""]}",['lunch']
14905,"{""categories"": [""lunch""]}",['lunch']
14911,"{""categories"": [""dinner""]}",['dinner']
14916,"{""categories"": [""lunch""]}",['lunch']
14922,"{""categories"": [""lunch""]}",['lunch']
14927,"{""categories"": [""dinner""]}",['dinner']
14930,"{""categories"": [""dinner""]}",['dinner']
14940,"{""categories"": [""lunch""]}",['lunch']
14941,"{""categories"": [""lunch""]}",['lunch']
14942,"{""categories"": [""dinner""]}",['dinner']
14943,"{""categories"": [""dinner""]}",['dinner']
14944,"{""categories"": [""lunch""]}",['lunch']
14945,"{""categories"": [""lunch""]}",['lunch']
14948,"{""categories"": [""lunch""]}",['lunch']
14950,"{""categories"": [""lunch""]}",['lunch']
14961,"{""categories"": [""lunch""]}",['lunch']
14966,"{""categories"": [""breakfast""]}",['breakfast']
14967,"{""categories"": [""breakfast""]}",['breakfast']
14972,"{""categories"": [""dinner""]}",['dinner']
14976,"{""categories"": []}",[]
14977,"{""categories"": [""dinner""]}",['dinner']
14978,"{""categories"": [""dinner""]}",['dinner']
14979,"{""categories"": [""dinner""]}",['dinner']
14993,"{""categories"": [""dinner""]}",['dinner']
14994,"{""categories"": [""dinner""]}",['dinner']
14995,"{""categories"": [""breakfast""]}",['breakfast']
15006,"{""categories"": [""lunch""]}",['lunch']
15016,"{""categories"": [""dinner""]}",['dinner']
15019,"{""categories"": [""dinner""]}",['dinner']
15020,"{""categories"": [""lunch""]}",['lunch']
15021,"{""categories"": [""dinner""]}",['dinner']
15022,"{""categories"": [""lunch""]}",['lunch']
15028,"{""categories"": [""dinner""]}",['dinner']
15034,"{""categories"": [""lunch""]}",['lunch']
15036,"{""categories"": [""dinner""]}",['dinner']
15037,"{""categories"": [""breakfast""]}",['breakfast']
15048,"{""categories"": [""breakfast""]}",['breakfast']
15049,"{""categories"": [""dinner""]}",['dinner']
15051,"{""categories"": [""breakfast""]}",['breakfast']
15052,"{""categories"": [""breakfast""]}",['breakfast']
15058,"{""categories"": [""dinner""]}",['dinner']
15067,"{""categories"": [""lunch""]}",['lunch']
15068,"{""categories"": [""dinner""]}",['dinner']
15077,"{""categories"": [""dinner""]}",['dinner']
15079,"{""categories"": [""dinner""]}",['dinner']
15085,"{""categories"": [""dinner""]}",['dinner']
15089,"{""categories"": [""dinner""]}",['dinner']
15093,"{""categories"": [""dinner""]}",['dinner']
15094,"{""categories"": [""dinner""]}",['dinner']
15098,"{""categories"": [""lunch""]}",['lunch']
15099,"{""categories"": [""dinner""]}",['dinner']
15107,"{""categories"": [""dinner""]}",['dinner']
15108,"{""categories"": [""dinner""]}",['dinner']
15114,"{""categories"": [""lunch""]}",['lunch']
15117,"{""categories"": [""dinner""]}",['dinner']
15120,"{""categories"": [""dinner""]}",['dinner']
15121,"{""categories"": [""dinner""]}",['dinner']
15128,"{""categories"": [""lunch""]}",['lunch']
15131,"{""categories"": [""dinner""]}",['dinner']
15132,"{""categories"": [""dinner""]}",['dinner']
15134,"{""categories"": [""dinner""]}",['dinner']
15136,"{""categories"": [""dinner""]}",['dinner']
15138,"{""categories"": [""dinner""]}",['dinner']
15141,"{""categories"": [""dinner""]}",['dinner']
15142,"{""categories"": [""dinner""]}",['dinner']
15146,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
15149,"{""categories"": [""breakfast""]}",['breakfast']
15150,"{""categories"": [""dinner""]}",['dinner']
15157,"{""categories"": [""dinner""]}",['dinner']
15161,"{""categories"": [""breakfast""]}",['breakfast']
15163,"{""categories"": [""dinner""]}",['dinner']
15164,"{""categories"": [""dinner""]}",['dinner']
15168,"{""categories"": [""dinner""]}",['dinner']
15171,"{""categories"": [""lunch""]}",['lunch']
15183,"{""categories"": [""lunch""]}",['lunch']
15184,"{""categories"": [""dinner""]}",['dinner']
15192,"{""categories"": [""dinner""]}",['dinner']
15206,"{""categories"": [""dinner""]}",['dinner']
15209,"{""categories"": [""breakfast""]}",['breakfast']
15214,"{""categories"": [""lunch""]}",['lunch']
15215,"{""categories"": [""lunch""]}",['lunch']
15221,"{""categories"": [""dinner""]}",['dinner']
15224,"{""categories"": [""dinner""]}",['dinner']
15226,"{""categories"": [""breakfast""]}",['breakfast']
15230,"{""categories"": [""lunch""]}",['lunch']
15236,"{""categories"": [""lunch""]}",['lunch']
15251,"{""categories"": [""dessert""]}",[]
15257,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
15258,"{""categories"": [""dessert""]}",[]
15259,"{""categories"": [""breakfast""]}",['breakfast']
15262,"{""categories"": [""breakfast""]}",['breakfast']
15265,"{""categories"": []}",[]
15272,"{""categories"": [""breakfast""]}",['breakfast']
15276,"{""categories"": [""dinner""]}",['dinner']
15292,"{""categories"": [""lunch""]}",['lunch']
15293,"{""categories"": [""breakfast""]}",['breakfast']
15294,"{""categories"": [""lunch""]}",['lunch']
15295,"{""categories"": [""breakfast""]}",['breakfast']
15302,"{""categories"": [""dinner""]}",['dinner']
15311,"{""categories"": [""breakfast""]}",['breakfast']
15313,"{""categories"": [""lunch""]}",['lunch']
15322,"{""categories"": [""breakfast""]}",['breakfast']
15336,"{""categories"": [""dinner""]}",['dinner']
15340,"{""categories"": [""lunch""]}",['lunch']
15342,"{""categories"": [""dinner""]}",['dinner']
15347,"{""categories"": [""lunch""]}",['lunch']
15348,"{""categories"": [""lunch""]}",['lunch']
15356,"{""categories"": [""dinner""]}",['dinner']
15361,"{""categories"": [""lunch""]}",['lunch']
15362,"{""categories"": [""lunch""]}",['lunch']
15363,"{""categories"": [""dinner""]}",['dinner']
15368,"{""categories"": [""lunch""]}",['lunch']
15370,"{""categories"": [""dinner""]}",['dinner']
15372,"{""categories"": [""dinner""]}",['dinner']
15373,"{""categories"": [""dinner""]}",['dinner']
15375,"{""categories"": [""dinner""]}",['dinner']
15382,"{""categories"": [""breakfast""]}",['breakfast']
15384,"{""categories"": [""dinner""]}",['dinner']
15395,"{""categories"": [""dinner""]}",['dinner']
15399,"{""categories"": [""breakfast""]}",['breakfast']
15400,"{""categories"": [""dinner""]}",['dinner']
15403,"{""categories"": [""dinner""]}",['dinner']
15410,"{""categories"": [""dinner""]}",['dinner']
15423,"{""categories"": [""dinner""]}",['dinner']
15425,"{""categories"": [""dinner""]}",['dinner']
15427,"{""categories"": [""dinner""]}",['dinner']
15436,"{""categories"": [""lunch""]}",['lunch']
15438,"{""categories"": [""dinner""]}",['dinner']
15439,"{""categories"": [""dinner""]}",['dinner']
15456,"{""categories"": [""dinner""]}",['dinner']
15466,"{""categories"": [""breakfast""]}",['breakfast']
15485,"{""categories"": [""dinner""]}",['dinner']
15504,"{""categories"": [""breakfast""]}",['breakfast']
15516,"{""categories"": [""lunch""]}",['lunch']
15528,"{""categories"": [""lunch""]}",['lunch']
15530,"{""categories"": [""dinner""]}",['dinner']
15535,"{""categories"": [""lunch""]}",['lunch']
15542,"{""categories"": [""lunch""]}",['lunch']
15545,"{""categories"": [""dinner""]}",['dinner']
15549,"{""categories"": [""dinner""]}",['dinner']
15552,"{""categories"": [""lunch""]}",['lunch']
15554,"{""categories"": []}",[]
15559,"{""categories"": [""lunch""]}",['lunch']
15560,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
15561,"{""categories"": [""breakfast""]}",['breakfast']
15565,"{""categories"": [""breakfast""]}",['breakfast']
15570,"{""categories"": [""breakfast""]}",['breakfast']
15577,"{""categories"": [""dinner""]}",['dinner']
15579,"{""categories"": [""lunch""]}",['lunch']
15582,"{""categories"": [""lunch""]}",['lunch']
15584,"{""categories"": [""dinner""]}",['dinner']
15585,"{""categories"": [""lunch""]}",['lunch']
15590,"{""categories"": [""lunch""]}",['lunch']
15593,"{""categories"": [""dinner""]}",['dinner']
15594,"{""categories"": [""dinner""]}",['dinner']
15601,"{""categories"": [""dinner""]}",['dinner']
15604,"{""categories"": [""dinner""]}",['dinner']
15608,"{""categories"": [""lunch""]}",['lunch']
15618,"{""categories"": [""lunch""]}",['lunch']
15620,"{""categories"": [""lunch""]}",['lunch']
15621,"{""categories"": [""lunch""]}",['lunch']
15625,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
15629,"{""categories"": [""lunch""]}",['lunch']
15641,"{""categories"": [""dinner""]}",['dinner']
15642,"{""categories"": [""dinner""]}",['dinner']
15645,"{""categories"": [""lunch""]}",['lunch']
15648,"{""categories"": [""dinner""]}",['dinner']
15650,"{""categories"": [""dinner""]}",['dinner']
15656,"{""categories"": [""dinner""]}",['dinner']
15666,"{""categories"": [""lunch""]}",['lunch']
15675,"{""categories"": [""dinner""]}",['dinner']
15676,"{""categories"": [""dinner""]}",['dinner']
15679,"{""categories"": [""dinner""]}",['dinner']
15690,"{""categories"": [""dinner""]}",['dinner']
15697,"{""categories"": [""dinner""]}",['dinner']
15700,"{""categories"": [""dinner""]}",['dinner']
15707,"{""categories"": [""lunch""]}",['lunch']
15710,"{""categories"": [""snack""]}",[]
15715,"{""categories"": [""dinner""]}",['dinner']
15718,"{""categories"": [""lunch""]}",['lunch']
15719,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
15720,"{""categories"": [""breakfast""]}",['breakfast']
15725,"{""categories"": [""dinner""]}",['dinner']
15738,"{""categories"": [""dinner""]}",['dinner']
15739,"{""categories"": [""dinner""]}",['dinner']
15740,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
15743,"{""categories"": [""lunch""]}",['lunch']
15749,"{""categories"": [""breakfast""]}",['breakfast']
15750,"{""categories"": [""lunch""]}",['lunch']
15755,"{""categories"": [""dinner""]}",['dinner']
15756,"{""categories"": [""dinner""]}",['dinner']
15763,"{""categories"": [""dinner""]}",['dinner']
15779,"{""categories"": []}",[]
15782,"{""categories"": [""lunch""]}",['lunch']
15784,"{""categories"": [""breakfast""]}",['breakfast']
15790,"{""categories"": [""breakfast""]}",['breakfast']
15794,"{""categories"": [""dinner""]}",['dinner']
15795,"{""categories"": [""dinner""]}",['dinner']
15799,"{""categories"": [""lunch""]}",['lunch']
15800,"{""categories"": [""dinner""]}",['dinner']
15802,"{""categories"": [""lunch""]}",['lunch']
15807,"{""categories"": [""dinner""]}",['dinner']
15820,"{""categories"": [""snack""]}",[]
15834,"{""categories"": [""dinner""]}",['dinner']
15836,"{""categories"": [""dinner""]}",['dinner']
15841,"{""categories"": [""dinner""]}",['dinner']
15847,"{""categories"": [""dinner""]}",['dinner']
15849,"{""categories"": [""dinner""]}",['dinner']
15850,"{""categories"": [""dinner""]}",['dinner']
15857,"{""categories"": [""lunch""]}",['lunch']
15860,"{""categories"": [""dinner""]}",['dinner']
15862,"{""categories"": [""dinner""]}",['dinner']
15866,"{""categories"": [""dinner""]}",['dinner']
15869,"{""categories"": [""dinner""]}",['dinner']
15878,"{""categories"": [""breakfast""]}",['breakfast']
15880,"{""categories"": [""dinner""]}",['dinner']
15889,"{""categories"": [""dinner""]}",['dinner']
15893,"{""categories"": []}",[]
15913,"{""categories"": [""breakfast""]}",['breakfast']
15917,"{""categories"": []}",[]
15929,"{""categories"": [""breakfast""]}",['breakfast']
15931,"{""categories"": [""dinner""]}",['dinner']
15947,"{""categories"": [""dinner""]}",['dinner']
15953,"{""categories"": [""lunch""]}",['lunch']
15962,"{""categories"": [""lunch""]}",['lunch']
15964,"{""categories"": [""lunch""]}",['lunch']
15965,"{""categories"": [""dinner""]}",['dinner']
15968,"{""categories"": [""lunch""]}",['lunch']
15983,"{""categories"": [""dinner""]}",['dinner']
15987,"{""categories"": [""lunch""]}",['lunch']
15993,"{""categories"": [""dessert""]}",[]
15995,"{""categories"": []}",[]
16010,"{""categories"": [""dinner""]}",['dinner']
16013,"{""categories"": [""lunch""]}",['lunch']
16018,"{""categories"": []}",[]
16022,"{""categories"": [""dinner""]}",['dinner']
16027,"{""categories"": [""lunch""]}",['lunch']
16029,"{""categories"": [""dinner""]}",['dinner']
16031,"{""categories"": []}",[]
16035,"{""categories"": [""dinner""]}",['dinner']
